frame,track_id,label,xtl,ytl,xbr,ybr,outside,occluded,keyframe,z_order,source
2593,3,motorcycle,1473.76,511.92,1499.66,546.88,0,0,0,0,manual
2593,4,motorcycle,793.9,653.53,815.92,685.91,0,0,0,0,manual
2594,3,motorcycle,1476.22,511.86,1502.12,546.82,0,0,0,0,manual
2594,4,motorcycle,793.33,653.31,815.34,685.68,0,0,0,0,manual
2595,3,motorcycle,1478.68,511.79,1504.58,546.75,0,0,0,0,manual
2595,4,motorcycle,792.76,653.08,814.77,685.46,0,0,0,0,manual
2596,3,motorcycle,1481.14,511.73,1507.04,546.69,0,0,0,0,manual
2596,4,motorcycle,792.19,652.85,814.2,685.23,0,0,0,0,manual
2597,3,motorcycle,1483.6,511.66,1509.5,546.62,0,0,0,0,manual
2597,4,motorcycle,791.61,652.63,813.63,685.0,0,0,0,0,manual
2598,3,motorcycle,1486.06,511.6,1511.96,546.56,0,0,0,0,manual
2598,4,motorcycle,791.04,652.4,813.05,684.78,0,0,0,0,manual
2599,3,motorcycle,1488.52,511.53,1514.42,546.49,0,0,0,0,manual
2599,4,motorcycle,790.47,652.17,812.48,684.55,0,0,0,0,manual
2600,3,motorcycle,1490.98,511.47,1516.88,546.43,0,0,1,0,manual
2600,4,motorcycle,789.9,651.95,811.91,684.32,0,0,0,0,manual
2601,3,motorcycle,1493.44,511.47,1519.34,546.43,0,0,0,0,manual
2601,4,motorcycle,789.32,651.72,811.34,684.1,0,0,0,0,manual
2602,3,motorcycle,1495.9,511.47,1521.8,546.43,0,0,0,0,manual
2602,4,motorcycle,788.75,651.49,810.76,683.87,0,0,0,0,manual
2603,3,motorcycle,1498.36,511.47,1524.26,546.43,0,0,0,0,manual
2603,4,motorcycle,788.18,651.27,810.19,683.64,0,0,0,0,manual
2604,3,motorcycle,1500.82,511.47,1526.72,546.43,0,0,0,0,manual
2604,4,motorcycle,787.61,651.04,809.62,683.42,0,0,0,0,manual
2605,3,motorcycle,1503.28,511.47,1529.18,546.43,0,0,0,0,manual
2605,4,motorcycle,787.03,650.81,809.05,683.19,0,0,0,0,manual
2606,3,motorcycle,1505.74,511.47,1531.64,546.43,0,0,0,0,manual
2606,4,motorcycle,786.46,650.59,808.48,682.96,0,0,0,0,manual
2607,3,motorcycle,1508.2,511.47,1534.1,546.43,0,0,0,0,manual
2607,4,motorcycle,785.89,650.36,807.9,682.74,0,0,0,0,manual
2608,3,motorcycle,1510.66,511.47,1536.56,546.43,0,0,0,0,manual
2608,4,motorcycle,785.32,650.13,807.33,682.51,0,0,0,0,manual
2609,3,motorcycle,1513.12,511.47,1539.02,546.43,0,0,0,0,manual
2609,4,motorcycle,784.74,649.91,806.76,682.28,0,0,0,0,manual
2610,3,motorcycle,1515.58,511.47,1541.48,546.43,0,0,0,0,manual
2610,4,motorcycle,784.17,649.68,806.19,682.06,0,0,0,0,manual
2611,3,motorcycle,1518.04,511.47,1543.94,546.43,0,0,0,0,manual
2611,4,motorcycle,783.6,649.45,805.61,681.83,0,0,0,0,manual
2612,3,motorcycle,1520.5,511.47,1546.4,546.43,0,0,0,0,manual
2612,4,motorcycle,783.02,649.23,805.04,681.6,0,0,0,0,manual
2613,3,motorcycle,1522.96,511.47,1548.86,546.43,0,0,0,0,manual
2613,4,motorcycle,782.45,649.0,804.47,681.38,0,0,0,0,manual
2614,3,motorcycle,1525.42,511.47,1551.32,546.43,0,0,0,0,manual
2614,4,motorcycle,781.88,648.77,803.9,681.15,0,0,0,0,manual
2615,3,motorcycle,1527.88,511.47,1553.79,546.43,0,0,0,0,manual
2615,4,motorcycle,781.31,648.55,803.32,680.92,0,0,0,0,manual
2616,3,motorcycle,1530.35,511.47,1556.25,546.43,0,0,0,0,manual
2616,4,motorcycle,780.73,648.32,802.75,680.7,0,0,0,0,manual
2617,3,motorcycle,1532.81,511.47,1558.71,546.43,0,0,0,0,manual
2617,4,motorcycle,780.16,648.09,802.18,680.47,0,0,0,0,manual
2618,3,motorcycle,1535.27,511.47,1561.17,546.43,0,0,0,0,manual
2618,4,motorcycle,779.59,647.87,801.61,680.24,0,0,0,0,manual
2619,3,motorcycle,1537.73,511.47,1563.63,546.43,0,0,0,0,manual
2619,4,motorcycle,779.02,647.64,801.03,680.02,0,0,0,0,manual
2620,3,motorcycle,1540.19,511.47,1566.09,546.43,0,0,0,0,manual
2620,4,motorcycle,778.44,647.41,800.46,679.79,0,0,0,0,manual
2621,3,motorcycle,1542.65,511.47,1568.55,546.43,0,0,0,0,manual
2621,4,motorcycle,777.87,647.19,799.89,679.56,0,0,0,0,manual
2622,3,motorcycle,1545.11,511.47,1571.01,546.43,0,0,0,0,manual
2622,4,motorcycle,777.3,646.96,799.32,679.34,0,0,0,0,manual
2623,3,motorcycle,1547.57,511.47,1573.47,546.43,0,0,0,0,manual
2623,4,motorcycle,776.73,646.74,798.74,679.11,0,0,0,0,manual
2624,3,motorcycle,1550.03,511.47,1575.93,546.43,0,0,0,0,manual
2624,4,motorcycle,776.15,646.51,798.17,678.88,0,0,0,0,manual
2625,3,motorcycle,1552.49,511.47,1578.39,546.43,0,0,0,0,manual
2625,4,motorcycle,775.58,646.28,797.6,678.66,0,0,0,0,manual
2626,3,motorcycle,1554.95,511.47,1580.85,546.43,0,0,0,0,manual
2626,4,motorcycle,775.01,646.06,797.03,678.43,0,0,0,0,manual
2627,3,motorcycle,1557.41,511.47,1583.31,546.43,0,0,0,0,manual
2627,4,motorcycle,774.44,645.83,796.45,678.2,0,0,0,0,manual
2628,3,motorcycle,1559.87,511.47,1585.77,546.43,0,0,0,0,manual
2628,4,motorcycle,773.86,645.6,795.88,677.98,0,0,0,0,manual
2629,3,motorcycle,1562.33,511.47,1588.23,546.43,0,0,0,0,manual
2629,4,motorcycle,773.29,645.38,795.31,677.75,0,0,0,0,manual
2630,3,motorcycle,1564.79,511.47,1590.69,546.43,0,0,1,0,manual
2630,4,motorcycle,772.72,645.15,794.74,677.52,0,0,0,0,manual
2631,3,motorcycle,1567.34,511.56,1593.24,546.52,0,0,0,0,manual
2631,4,motorcycle,772.15,644.92,794.16,677.3,0,0,0,0,manual
2632,3,motorcycle,1569.88,511.64,1595.78,546.6,0,0,0,0,manual
2632,4,motorcycle,771.57,644.7,793.59,677.07,0,0,0,0,manual
2633,3,motorcycle,1572.43,511.73,1598.33,546.69,0,0,0,0,manual
2633,4,motorcycle,771.0,644.47,793.02,676.84,0,0,0,0,manual
2634,3,motorcycle,1574.98,511.82,1600.88,546.78,0,0,0,0,manual
2634,4,motorcycle,770.43,644.24,792.45,676.62,0,0,0,0,manual
2635,3,motorcycle,1577.52,511.9,1603.42,546.86,0,0,0,0,manual
2635,4,motorcycle,769.86,644.02,791.87,676.39,0,0,0,0,manual
2636,3,motorcycle,1580.07,511.99,1605.97,546.95,0,0,0,0,manual
2636,4,motorcycle,769.28,643.79,791.3,676.17,0,0,0,0,manual
2637,3,motorcycle,1582.62,512.07,1608.52,547.03,0,0,0,0,manual
2637,4,motorcycle,768.71,643.56,790.73,675.94,0,0,0,0,manual
2638,3,motorcycle,1585.16,512.16,1611.06,547.12,0,0,0,0,manual
2638,4,motorcycle,768.14,643.34,790.16,675.71,0,0,0,0,manual
2639,3,motorcycle,1587.71,512.25,1613.61,547.21,0,0,0,0,manual
2639,4,motorcycle,767.57,643.11,789.58,675.49,0,0,0,0,manual
2640,3,motorcycle,1590.26,512.33,1616.16,547.29,0,0,0,0,manual
2640,4,motorcycle,766.99,642.88,789.01,675.26,0,0,0,0,manual
2641,3,motorcycle,1592.8,512.42,1618.7,547.38,0,0,0,0,manual
2641,4,motorcycle,766.42,642.66,788.44,675.03,0,0,0,0,manual
2642,3,motorcycle,1595.35,512.51,1621.25,547.47,0,0,0,0,manual
2642,4,motorcycle,765.85,642.43,787.87,674.81,0,0,0,0,manual
2643,3,motorcycle,1597.9,512.59,1623.8,547.55,0,0,0,0,manual
2643,4,motorcycle,765.28,642.2,787.29,674.58,0,0,0,0,manual
2644,3,motorcycle,1600.44,512.68,1626.34,547.64,0,0,0,0,manual
2644,4,motorcycle,764.7,641.98,786.72,674.35,0,0,0,0,manual
2645,3,motorcycle,1602.99,512.76,1628.89,547.72,0,0,0,0,manual
2645,4,motorcycle,764.13,641.75,786.15,674.13,0,0,0,0,manual
2646,3,motorcycle,1605.54,512.85,1631.44,547.81,0,0,0,0,manual
2646,4,motorcycle,763.56,641.52,785.58,673.9,0,0,0,0,manual
2647,3,motorcycle,1608.08,512.94,1633.98,547.9,0,0,0,0,manual
2647,4,motorcycle,762.99,641.3,785.0,673.67,0,0,0,0,manual
2648,3,motorcycle,1610.63,513.02,1636.53,547.98,0,0,0,0,manual
2648,4,motorcycle,762.41,641.07,784.43,673.45,0,0,0,0,manual
2649,3,motorcycle,1613.18,513.11,1639.08,548.07,0,0,0,0,manual
2649,4,motorcycle,761.84,640.84,783.86,673.22,0,0,0,0,manual
2650,3,motorcycle,1615.72,513.2,1641.62,548.16,0,0,0,0,manual
2650,4,motorcycle,761.27,640.62,783.29,672.99,0,0,0,0,manual
2651,3,motorcycle,1618.27,513.28,1644.17,548.24,0,0,0,0,manual
2651,4,motorcycle,760.7,640.39,782.71,672.77,0,0,0,0,manual
2652,3,motorcycle,1620.82,513.37,1646.72,548.33,0,0,0,0,manual
2652,4,motorcycle,760.12,640.16,782.14,672.54,0,0,0,0,manual
2653,3,motorcycle,1623.36,513.46,1649.26,548.42,0,0,0,0,manual
2653,4,motorcycle,759.55,639.94,781.57,672.31,0,0,0,0,manual
2654,3,motorcycle,1625.91,513.54,1651.81,548.5,0,0,0,0,manual
2654,4,motorcycle,758.98,639.71,781.0,672.09,0,0,0,0,manual
2655,3,motorcycle,1628.46,513.63,1654.36,548.59,0,0,0,0,manual
2655,4,motorcycle,758.41,639.48,780.42,671.86,0,0,0,0,manual
2656,3,motorcycle,1631.0,513.71,1656.9,548.67,0,0,0,0,manual
2656,4,motorcycle,757.83,639.26,779.85,671.63,0,0,0,0,manual
2657,3,motorcycle,1633.55,513.8,1659.45,548.76,0,0,0,0,manual
2657,4,motorcycle,757.26,639.03,779.28,671.41,0,0,0,0,manual
2658,3,motorcycle,1636.1,513.89,1662.0,548.85,0,0,0,0,manual
2658,4,motorcycle,756.69,638.8,778.71,671.18,0,0,0,0,manual
2659,3,motorcycle,1638.64,513.97,1664.54,548.93,0,0,0,0,manual
2659,4,motorcycle,756.12,638.58,778.13,670.95,0,0,0,0,manual
2660,3,motorcycle,1641.19,514.06,1667.09,549.02,0,0,1,0,manual
2660,4,motorcycle,755.54,638.35,777.56,670.73,0,0,0,0,manual
2661,3,motorcycle,1643.56,514.41,1669.46,549.37,0,0,0,0,manual
2661,4,motorcycle,754.97,638.12,776.99,670.5,0,0,0,0,manual
2662,3,motorcycle,1645.94,514.75,1671.84,549.71,0,0,0,0,manual
2662,4,motorcycle,754.4,637.9,776.42,670.27,0,0,0,0,manual
2663,3,motorcycle,1648.31,515.1,1674.21,550.06,0,0,0,0,manual
2663,4,motorcycle,753.83,637.67,775.84,670.05,0,0,1,0,manual
2664,3,motorcycle,1650.69,515.44,1676.59,550.4,0,0,0,0,manual
2664,4,motorcycle,753.59,637.31,775.61,669.69,0,0,0,0,manual
2665,3,motorcycle,1653.06,515.79,1678.96,550.75,0,0,0,0,manual
2665,4,motorcycle,753.36,636.96,775.38,669.34,0,0,0,0,manual
2666,3,motorcycle,1655.43,516.13,1681.33,551.09,0,0,0,0,manual
2666,4,motorcycle,753.13,636.61,775.15,668.98,0,0,0,0,manual
2667,3,motorcycle,1657.81,516.48,1683.71,551.44,0,0,0,0,manual
2667,4,motorcycle,752.9,636.25,774.92,668.63,0,0,0,0,manual
2668,3,motorcycle,1660.18,516.82,1686.08,551.78,0,0,0,0,manual
2668,4,motorcycle,752.67,635.9,774.69,668.27,0,0,0,0,manual
2669,3,motorcycle,1662.56,517.17,1688.46,552.13,0,0,0,0,manual
2669,4,motorcycle,752.44,635.54,774.45,667.92,0,0,0,0,manual
2670,3,motorcycle,1664.93,517.51,1690.83,552.47,0,0,0,0,manual
2670,4,motorcycle,752.2,635.19,774.22,667.57,0,0,0,0,manual
2671,3,motorcycle,1667.3,517.86,1693.2,552.82,0,0,0,0,manual
2671,4,motorcycle,751.97,634.83,773.99,667.21,0,0,0,0,manual
2672,3,motorcycle,1669.68,518.2,1695.58,553.16,0,0,0,0,manual
2672,4,motorcycle,751.74,634.48,773.76,666.86,0,0,0,0,manual
2673,3,motorcycle,1672.05,518.55,1697.95,553.51,0,0,0,0,manual
2673,4,motorcycle,751.51,634.12,773.53,666.5,0,0,0,0,manual
2674,3,motorcycle,1674.43,518.89,1700.33,553.85,0,0,0,0,manual
2674,4,motorcycle,751.28,633.77,773.3,666.15,0,0,0,0,manual
2675,3,motorcycle,1676.8,519.24,1702.7,554.2,0,0,0,0,manual
2675,4,motorcycle,751.05,633.42,773.06,665.79,0,0,0,0,manual
2676,3,motorcycle,1679.17,519.59,1705.07,554.55,0,0,0,0,manual
2676,4,motorcycle,750.81,633.06,772.83,665.44,0,0,0,0,manual
2677,3,motorcycle,1681.55,519.93,1707.45,554.89,0,0,0,0,manual
2677,4,motorcycle,750.58,632.71,772.6,665.09,0,0,0,0,manual
2678,3,motorcycle,1683.92,520.28,1709.82,555.24,0,0,0,0,manual
2678,4,motorcycle,750.35,632.35,772.37,664.73,0,0,0,0,manual
2679,3,motorcycle,1686.3,520.62,1712.2,555.58,0,0,0,0,manual
2679,4,motorcycle,750.12,632.0,772.14,664.38,0,0,0,0,manual
2680,3,motorcycle,1688.67,520.97,1714.57,555.93,0,0,0,0,manual
2680,4,motorcycle,749.89,631.64,771.91,664.02,0,0,0,0,manual
2681,3,motorcycle,1691.04,521.31,1716.94,556.27,0,0,0,0,manual
2681,4,motorcycle,749.65,631.29,771.67,663.67,0,0,0,0,manual
2682,3,motorcycle,1693.42,521.66,1719.32,556.62,0,0,0,0,manual
2682,4,motorcycle,749.42,630.93,771.44,663.31,0,0,0,0,manual
2683,3,motorcycle,1695.79,522.0,1721.69,556.96,0,0,0,0,manual
2683,4,motorcycle,749.19,630.58,771.21,662.96,0,0,0,0,manual
2684,3,motorcycle,1698.17,522.35,1724.07,557.31,0,0,0,0,manual
2684,4,motorcycle,748.96,630.23,770.98,662.6,0,0,0,0,manual
2685,3,motorcycle,1700.54,522.69,1726.44,557.65,0,0,0,0,manual
2685,4,motorcycle,748.73,629.87,770.75,662.25,0,0,0,0,manual
2686,3,motorcycle,1702.91,523.04,1728.81,558.0,0,0,0,0,manual
2686,4,motorcycle,748.5,629.52,770.52,661.9,0,0,0,0,manual
2687,3,motorcycle,1705.29,523.38,1731.19,558.34,0,0,0,0,manual
2687,4,motorcycle,748.26,629.16,770.28,661.54,0,0,0,0,manual
2688,3,motorcycle,1707.66,523.73,1733.56,558.69,0,0,0,0,manual
2688,4,motorcycle,748.03,628.81,770.05,661.19,0,0,0,0,manual
2689,3,motorcycle,1710.04,524.07,1735.94,559.03,0,0,0,0,manual
2689,4,motorcycle,747.8,628.45,769.82,660.83,0,0,0,0,manual
2690,3,motorcycle,1712.41,524.42,1738.31,559.38,0,0,1,0,manual
2690,4,motorcycle,747.57,628.1,769.59,660.48,0,0,0,0,manual
2691,3,motorcycle,1714.65,524.33,1740.55,559.29,0,0,0,0,manual
2691,4,motorcycle,747.34,627.74,769.36,660.12,0,0,0,0,manual
2692,3,motorcycle,1716.9,524.25,1742.8,559.21,0,0,0,0,manual
2692,4,motorcycle,747.11,627.39,769.13,659.77,0,0,0,0,manual
2693,3,motorcycle,1719.14,524.16,1745.04,559.12,0,0,0,0,manual
2693,4,motorcycle,746.87,627.04,768.89,659.42,0,0,0,0,manual
2694,3,motorcycle,1721.39,524.07,1747.29,559.03,0,0,0,0,manual
2694,4,motorcycle,746.64,626.68,768.66,659.06,0,0,0,0,manual
2695,3,motorcycle,1723.63,523.99,1749.53,558.95,0,0,0,0,manual
2695,4,motorcycle,746.41,626.33,768.43,658.71,0,0,0,0,manual
2696,3,motorcycle,1725.88,523.9,1751.78,558.86,0,0,0,0,manual
2696,4,motorcycle,746.18,625.97,768.2,658.35,0,0,0,0,manual
2697,3,motorcycle,1728.12,523.82,1754.02,558.78,0,0,0,0,manual
2697,4,motorcycle,745.95,625.62,767.97,658.0,0,0,0,0,manual
2698,3,motorcycle,1730.37,523.73,1756.27,558.69,0,0,0,0,manual
2698,4,motorcycle,745.72,625.26,767.74,657.64,0,0,0,0,manual
2699,3,motorcycle,1732.61,523.64,1758.51,558.6,0,0,0,0,manual
2699,4,motorcycle,745.48,624.91,767.5,657.29,0,0,0,0,manual
2700,3,motorcycle,1734.86,523.56,1760.76,558.52,0,0,0,0,manual
2700,4,motorcycle,745.25,624.55,767.27,656.93,0,0,0,0,manual
2701,3,motorcycle,1737.1,523.47,1763.0,558.43,0,0,0,0,manual
2701,4,motorcycle,745.02,624.2,767.04,656.58,0,0,1,0,manual
2702,3,motorcycle,1739.35,523.38,1765.25,558.34,0,0,0,0,manual
2702,4,motorcycle,744.8,623.61,766.82,655.99,0,0,0,0,manual
2703,3,motorcycle,1741.59,523.3,1767.49,558.26,0,0,0,0,manual
2703,4,motorcycle,744.58,623.02,766.6,655.4,0,0,0,0,manual
2704,3,motorcycle,1743.84,523.21,1769.74,558.17,0,0,0,0,manual
2704,4,motorcycle,744.35,622.42,766.37,654.8,0,0,0,0,manual
2705,3,motorcycle,1746.08,523.12,1771.98,558.09,0,0,0,0,manual
2705,4,motorcycle,744.13,621.83,766.15,654.21,0,0,0,0,manual
2706,3,motorcycle,1748.32,523.04,1774.22,558.0,0,0,0,0,manual
2706,4,motorcycle,743.91,621.24,765.93,653.62,0,0,0,0,manual
2707,3,motorcycle,1750.57,522.95,1776.47,557.91,0,0,0,0,manual
2707,4,motorcycle,743.69,620.65,765.71,653.03,0,0,0,0,manual
2708,3,motorcycle,1752.81,522.87,1778.71,557.83,0,0,0,0,manual
2708,4,motorcycle,743.47,620.06,765.49,652.44,0,0,0,0,manual
2709,3,motorcycle,1755.06,522.78,1780.96,557.74,0,0,0,0,manual
2709,4,motorcycle,743.24,619.46,765.26,651.84,0,0,0,0,manual
2710,3,motorcycle,1757.3,522.69,1783.2,557.65,0,0,0,0,manual
2710,4,motorcycle,743.02,618.87,765.04,651.25,0,0,0,0,manual
2711,3,motorcycle,1759.55,522.61,1785.45,557.57,0,0,0,0,manual
2711,4,motorcycle,742.8,618.28,764.82,650.66,0,0,0,0,manual
2712,3,motorcycle,1761.79,522.52,1787.69,557.48,0,0,0,0,manual
2712,4,motorcycle,742.58,617.69,764.6,650.07,0,0,0,0,manual
2713,3,motorcycle,1764.04,522.43,1789.94,557.39,0,0,0,0,manual
2713,4,motorcycle,742.36,617.1,764.38,649.48,0,0,0,0,manual
2714,3,motorcycle,1766.28,522.35,1792.18,557.31,0,0,0,0,manual
2714,4,motorcycle,742.13,616.5,764.15,648.88,0,0,0,0,manual
2715,3,motorcycle,1768.53,522.26,1794.43,557.22,0,0,0,0,manual
2715,4,motorcycle,741.91,615.91,763.93,648.29,0,0,0,0,manual
2716,3,motorcycle,1770.77,522.18,1796.67,557.14,0,0,0,0,manual
2716,4,motorcycle,741.69,615.32,763.71,647.7,0,0,0,0,manual
2717,3,motorcycle,1773.02,522.09,1798.92,557.05,0,0,0,0,manual
2717,4,motorcycle,741.47,614.73,763.49,647.11,0,0,0,0,manual
2718,3,motorcycle,1775.26,522.0,1801.16,556.96,0,0,0,0,manual
2718,4,motorcycle,741.25,614.14,763.27,646.52,0,0,0,0,manual
2719,3,motorcycle,1777.51,521.92,1803.41,556.88,0,0,0,0,manual
2719,4,motorcycle,741.02,613.54,763.04,645.92,0,0,0,0,manual
2720,3,motorcycle,1779.75,521.83,1805.65,556.79,0,0,1,0,manual
2720,4,motorcycle,740.8,612.95,762.82,645.33,0,0,0,0,manual
2721,3,motorcycle,1781.99,521.92,1807.89,556.88,0,0,0,0,manual
2721,4,motorcycle,740.58,612.36,762.6,644.74,0,0,0,0,manual
2722,3,motorcycle,1784.24,522.0,1810.14,556.96,0,0,0,0,manual
2722,4,motorcycle,740.36,611.77,762.38,644.15,0,0,0,0,manual
2723,3,motorcycle,1786.48,522.09,1812.38,557.05,0,0,0,0,manual
2723,4,motorcycle,740.14,611.18,762.16,643.56,0,0,0,0,manual
2724,3,motorcycle,1788.73,522.18,1814.63,557.14,0,0,0,0,manual
2724,4,motorcycle,739.92,610.58,761.93,642.96,0,0,0,0,manual
2725,3,motorcycle,1790.97,522.26,1816.87,557.22,0,0,0,0,manual
2725,4,motorcycle,739.69,609.99,761.71,642.37,0,0,0,0,manual
2726,3,motorcycle,1793.22,522.35,1819.12,557.31,0,0,0,0,manual
2726,4,motorcycle,739.47,609.4,761.49,641.78,0,0,0,0,manual
2727,3,motorcycle,1795.46,522.43,1821.36,557.39,0,0,0,0,manual
2727,4,motorcycle,739.25,608.81,761.27,641.19,0,0,0,0,manual
2728,3,motorcycle,1797.71,522.52,1823.61,557.48,0,0,0,0,manual
2728,4,motorcycle,739.03,608.22,761.04,640.6,0,0,0,0,manual
2729,3,motorcycle,1799.95,522.61,1825.85,557.57,0,0,0,0,manual
2729,4,motorcycle,738.81,607.62,760.82,640.0,0,0,0,0,manual
2730,3,motorcycle,1802.2,522.69,1828.1,557.65,0,0,0,0,manual
2730,4,motorcycle,738.58,607.03,760.6,639.41,0,0,0,0,manual
2731,3,motorcycle,1804.44,522.78,1830.34,557.74,0,0,0,0,manual
2731,4,motorcycle,738.36,606.44,760.38,638.82,0,0,0,0,manual
2732,3,motorcycle,1806.69,522.87,1832.59,557.83,0,0,0,0,manual
2732,4,motorcycle,738.14,605.85,760.16,638.23,0,0,0,0,manual
2733,3,motorcycle,1808.93,522.95,1834.83,557.91,0,0,0,0,manual
2733,4,motorcycle,737.92,605.26,759.93,637.64,0,0,0,0,manual
2734,3,motorcycle,1811.18,523.04,1837.08,558.0,0,0,0,0,manual
2734,4,motorcycle,737.7,604.66,759.71,637.04,0,0,0,0,manual
2735,3,motorcycle,1813.42,523.12,1839.32,558.09,0,0,0,0,manual
2735,4,motorcycle,737.47,604.07,759.49,636.45,0,0,0,0,manual
2736,3,motorcycle,1815.66,523.21,1841.56,558.17,0,0,0,0,manual
2736,4,motorcycle,737.25,603.48,759.27,635.86,0,0,0,0,manual
2737,3,motorcycle,1817.91,523.3,1843.81,558.26,0,0,0,0,manual
2737,4,motorcycle,737.03,602.89,759.05,635.27,0,0,0,0,manual
2738,3,motorcycle,1820.15,523.38,1846.05,558.34,0,0,0,0,manual
2738,4,motorcycle,736.81,602.3,758.82,634.68,0,0,0,0,manual
2739,3,motorcycle,1822.4,523.47,1848.3,558.43,0,0,0,0,manual
2739,4,motorcycle,736.59,601.7,758.6,634.08,0,0,0,0,manual
2740,3,motorcycle,1824.64,523.56,1850.54,558.52,0,0,0,0,manual
2740,4,motorcycle,736.36,601.11,758.38,633.49,0,0,0,0,manual
2741,3,motorcycle,1826.89,523.64,1852.79,558.6,0,0,0,0,manual
2741,4,motorcycle,736.14,600.52,758.16,632.9,0,0,0,0,manual
2742,3,motorcycle,1829.13,523.73,1855.03,558.69,0,0,0,0,manual
2742,4,motorcycle,735.92,599.93,757.94,632.31,0,0,0,0,manual
2743,3,motorcycle,1831.38,523.82,1857.28,558.78,0,0,0,0,manual
2743,4,motorcycle,735.7,599.34,757.71,631.72,0,0,1,0,manual
2744,3,motorcycle,1833.62,523.9,1859.52,558.86,0,0,0,0,manual
2744,4,motorcycle,735.63,598.44,757.64,630.82,0,0,0,0,manual
2745,3,motorcycle,1835.87,523.99,1861.77,558.95,0,0,0,0,manual
2745,4,motorcycle,735.55,597.55,757.57,629.93,0,0,0,0,manual
2746,3,motorcycle,1838.11,524.07,1864.01,559.03,0,0,0,0,manual
2746,4,motorcycle,735.48,596.66,757.5,629.04,0,0,0,0,manual
2747,3,motorcycle,1840.36,524.16,1866.26,559.12,0,0,0,0,manual
2747,4,motorcycle,735.41,595.77,757.42,628.15,0,0,0,0,manual
2748,3,motorcycle,1842.6,524.25,1868.5,559.21,0,0,0,0,manual
2748,4,motorcycle,735.34,594.88,757.35,627.26,0,0,0,0,manual
2749,3,motorcycle,1844.85,524.33,1870.75,559.29,0,0,0,0,manual
2749,4,motorcycle,735.26,593.99,757.28,626.37,0,0,0,0,manual
2750,3,motorcycle,1847.09,524.42,1872.99,559.38,0,0,1,0,manual
2750,4,motorcycle,735.19,593.1,757.21,625.48,0,0,0,0,manual
2751,3,motorcycle,1847.09,524.42,1872.99,559.38,1,0,1,0,manual
2751,4,motorcycle,735.12,592.21,757.14,624.59,0,0,0,0,manual
2752,4,motorcycle,735.05,591.31,757.06,623.69,0,0,0,0,manual
2753,4,motorcycle,734.97,590.42,756.99,622.8,0,0,0,0,manual
2754,4,motorcycle,734.9,589.53,756.92,621.91,0,0,0,0,manual
2755,4,motorcycle,734.83,588.64,756.85,621.02,0,0,0,0,manual
2756,4,motorcycle,734.76,587.75,756.77,620.13,0,0,0,0,manual
2757,4,motorcycle,734.69,586.86,756.7,619.24,0,0,0,0,manual
2758,4,motorcycle,734.61,585.97,756.63,618.35,0,0,0,0,manual
2759,4,motorcycle,734.54,585.08,756.56,617.46,0,0,0,0,manual
2760,4,motorcycle,734.47,584.18,756.48,616.56,0,0,0,0,manual
2761,4,motorcycle,734.4,583.29,756.41,615.67,0,0,0,0,manual
2762,4,motorcycle,734.32,582.4,756.34,614.78,0,0,0,0,manual
2763,4,motorcycle,734.25,581.51,756.27,613.89,0,0,0,0,manual
2764,4,motorcycle,734.18,580.62,756.19,613.0,0,0,0,0,manual
2765,4,motorcycle,734.11,579.73,756.12,612.11,0,0,0,0,manual
2766,4,motorcycle,734.03,578.84,756.05,611.22,0,0,0,0,manual
2767,4,motorcycle,733.96,577.95,755.98,610.33,0,0,0,0,manual
2768,4,motorcycle,733.89,577.05,755.9,609.43,0,0,0,0,manual
2769,4,motorcycle,733.82,576.16,755.83,608.54,0,0,0,0,manual
2770,4,motorcycle,733.75,575.27,755.76,607.65,0,0,0,0,manual
2771,4,motorcycle,733.67,574.38,755.69,606.76,0,0,0,0,manual
2772,4,motorcycle,733.6,573.49,755.61,605.87,0,0,0,0,manual
2773,4,motorcycle,733.53,572.6,755.54,604.98,0,0,0,0,manual
2774,4,motorcycle,733.46,571.71,755.47,604.09,0,0,0,0,manual
2775,4,motorcycle,733.38,570.82,755.4,603.2,0,0,0,0,manual
2776,4,motorcycle,733.31,569.92,755.32,602.3,0,0,0,0,manual
2777,4,motorcycle,733.24,569.03,755.25,601.41,0,0,0,0,manual
2778,4,motorcycle,733.17,568.14,755.18,600.52,0,0,0,0,manual
2779,4,motorcycle,733.09,567.25,755.11,599.63,0,0,0,0,manual
2780,4,motorcycle,733.02,566.36,755.03,598.74,0,0,0,0,manual
2781,4,motorcycle,732.95,565.47,754.96,597.85,0,0,0,0,manual
2782,4,motorcycle,732.88,564.58,754.89,596.96,0,0,0,0,manual
2783,4,motorcycle,732.81,563.69,754.82,596.07,0,0,0,0,manual
2784,4,motorcycle,732.73,562.79,754.75,595.17,0,0,0,0,manual
2785,4,motorcycle,732.66,561.9,754.67,594.28,0,0,0,0,manual
2786,4,motorcycle,732.59,561.01,754.6,593.39,0,0,0,0,manual
2787,4,motorcycle,732.52,560.12,754.53,592.5,0,0,0,0,manual
2788,4,motorcycle,732.44,559.23,754.46,591.61,0,0,0,0,manual
2789,4,motorcycle,732.37,558.34,754.38,590.72,0,0,0,0,manual
2790,4,motorcycle,732.3,557.45,754.31,589.83,0,0,0,0,manual
2791,4,motorcycle,732.23,556.56,754.24,588.94,0,0,0,0,manual
