frame,track_id,class_name,xtl,ytl,xbr,ybr,is_dangerous,sample_weight
450,212,person,766.13,665.21,778.5,699.83,0,1.0
450,213,person,630.93,517.42,642.49,540.56,0,1.0
450,75,motorcycle,725.9,462.59,749.22,494.47,0,1.0
450,219,car,657.62,391.95,676.77,442.86,0,1.0
450,221,car,598.86,405.75,631.77,446.97,0,1.0
450,223,car,680.59,178.33,708.4,213.42,0,1.0
450,144,car,630.73,125.01,655.33,188.93,0,1.0
450,224,person,1314.53,869.76,1325.31,897.86,0,1.0
450,153,car,1126.49,779.73,1148.27,794.6,0,1.0
450,229,person,610.54,605.98,625.81,629.95,0,1.0
450,135,car,621.43,698.99,672.33,759.58,0,1.0
3586,398,car,671.27,611.14,715.9,662.18,0,1.0
3586,1271,person,735.16,698.01,744.35,723.94,0,1.0
3586,758,car,623.49,136.0,647.38,176.32,0,1.0
3586,872,car,625.49,52.9,656.05,95.93,0,1.0
3586,788,car,607.81,358.32,643.64,418.17,0,1.0
3586,878,car,600.81,419.83,638.29,492.95,0,1.0
3586,906,car,765.08,241.19,791.24,282.74,0,1.0
3586,1195,car,767.99,296.55,798.93,325.4,0,1.0
3586,1032,car,688.61,312.31,719.35,381.97,0,1.0
3586,1084,car,622.2,293.42,656.24,356.46,0,1.0
3586,1059,car,379.85,760.35,415.98,820.11,0,1.0
3586,1274,car,352.81,615.76,372.48,633.71,0,1.0
3586,1084,car,622.2,293.42,656.24,356.46,0,1.0
3586,1085,car,620.27,246.69,641.86,282.53,0,1.0
3586,1085,car,620.27,246.69,641.86,282.53,0,1.0
3586,1300,car,637.83,192.59,659.37,238.69,0,1.0
3586,1154,person,1334.56,844.79,1345.75,870.2,0,1.0
3586,1240,car,1143.82,764.3,1165.71,779.03,0,1.0
3586,1239,car,679.72,199.88,700.1,222.94,0,1.0
3586,758,car,623.49,136.0,647.38,176.32,0,1.0
3586,1244,car,948.74,468.16,987.09,505.29,0,1.0
3586,1260,car,1014.8,482.41,1053.41,515.57,0,1.0
3586,1257,person,660.03,608.94,669.24,631.42,0,1.0
3586,1271,person,735.16,698.01,744.35,723.94,0,1.0
3586,1259,car,635.7,320.74,669.84,379.98,0,1.0
3586,1032,car,688.61,312.31,719.35,381.97,0,1.0
3586,1261,motorcycle,793.54,618.68,810.5,645.54,0,1.0
3586,1292,person,782.92,657.99,794.52,682.28,0,1.0
3586,1273,car,603.97,463.34,643.62,507.06,0,1.0
3586,788,car,607.81,358.32,643.64,418.17,0,1.0
3586,1274,car,352.81,615.76,372.48,633.71,0,1.0
3586,1283,car,316.94,497.01,370.11,532.48,0,1.0
3586,1281,car,747.55,244.64,764.42,277.03,0,1.0
3586,1195,car,767.99,296.55,798.93,325.4,0,1.0
3586,1289,person,763.43,494.55,774.47,512.1,0,1.0
3586,1261,motorcycle,793.54,618.68,810.5,645.54,0,1.0
3586,1291,car,677.98,220.15,701.28,280.9,0,1.0
3586,1300,car,637.83,192.59,659.37,238.69,0,1.0
3586,1296,person,895.24,470.92,909.69,501.38,0,1.0
3586,1244,car,948.74,468.16,987.09,505.29,0,1.0
3586,1300,car,637.83,192.59,659.37,238.69,0,1.0
3586,758,car,623.49,136.0,647.38,176.32,0,1.0
3586,1301,car,870.49,704.19,900.1,752.69,0,1.0
3586,1303,person,777.88,718.99,786.45,736.53,0,1.0
3586,1303,person,777.88,718.99,786.45,736.53,0,1.0
3586,1271,person,735.16,698.01,744.35,723.94,0,1.0
342,48,car,366.69,538.19,416.02,573.95,0,1.0
342,82,car,534.49,480.41,598.9,524.66,0,1.0
342,62,car,834.95,801.47,873.43,852.22,0,1.0
342,181,person,861.21,774.57,871.79,797.61,0,1.0
342,75,motorcycle,749.0,567.33,762.55,594.74,0,1.0
342,149,car,665.51,484.03,703.76,518.11,0,1.0
342,81,car,633.12,390.06,658.42,449.45,0,1.0
342,168,car,599.78,358.55,639.47,411.87,0,1.0
342,82,car,534.49,480.41,598.9,524.66,0,1.0
342,171,car,598.13,409.06,631.79,454.21,0,1.0
342,135,car,622.34,699.69,672.46,761.61,0,1.0
342,167,person,668.87,681.91,681.35,703.55,0,1.0
342,144,car,631.36,127.04,655.85,182.67,0,1.0
342,150,car,632.28,231.65,678.96,294.26,0,1.0
342,148,car,1073.96,694.46,1106.99,739.12,0,1.0
342,153,car,1126.91,781.9,1149.53,797.16,0,1.0
342,150,car,632.28,231.65,678.96,294.26,0,1.0
342,190,car,624.78,283.04,658.59,325.76,0,1.0
342,152,car,658.48,394.91,685.73,445.32,0,1.0
342,149,car,665.51,484.03,703.76,518.11,0,1.0
342,154,car,881.53,947.16,920.14,982.45,0,1.0
342,62,car,834.95,801.47,873.43,852.22,0,1.0
342,163,person,835.64,782.44,845.45,801.49,0,1.0
342,154,car,881.53,947.16,920.14,982.45,0,1.0
342,164,car,649.88,85.66,680.34,130.58,0,1.0
342,144,car,631.36,127.04,655.85,182.67,0,1.0
342,165,car,639.65,42.87,671.48,107.89,0,1.0
342,144,car,631.36,127.04,655.85,182.67,0,1.0
342,170,person,726.76,643.24,741.31,672.92,0,1.0
342,75,motorcycle,749.0,567.33,762.55,594.74,0,1.0
342,171,car,598.13,409.06,631.79,454.21,0,1.0
342,168,car,599.78,358.55,639.47,411.87,0,1.0
342,172,car,622.79,236.41,647.72,299.88,0,1.0
342,187,car,631.16,319.67,668.6,353.72,0,1.0
342,185,person,694.43,593.96,709.8,618.54,0,1.0
342,75,motorcycle,749.0,567.33,762.55,594.74,0,1.0
6734,788,car,608.97,355.24,639.07,418.04,0,1.0
6734,2050,car,601.58,422.61,634.54,470.3,0,1.0
6734,872,car,603.41,65.1,631.54,111.33,0,1.0
6734,2257,car,603.98,150.21,627.24,195.33,0,1.0
6734,1059,car,394.97,780.88,426.36,843.44,0,1.0
6734,2276,motorcycle,275.77,640.64,301.79,662.08,0,1.0
6734,1507,car,616.46,606.03,660.56,634.8,0,1.0
6734,2293,person,596.86,494.45,608.34,518.56,0,1.0
6734,2050,car,601.58,422.61,634.54,470.3,0,1.0
6734,2074,car,629.37,385.89,657.03,442.91,0,1.0
6734,2104,car,676.05,621.17,719.7,673.12,0,1.0
6734,2229,person,706.41,672.59,717.03,699.79,0,1.0
6734,2136,car,636.66,685.99,676.71,737.16,0,1.0
6734,2262,person,682.53,651.37,693.58,679.26,0,1.0
6734,2170,person,1383.03,465.28,1393.49,487.31,0,1.0
6734,2172,person,1339.17,455.66,1348.02,473.63,0,1.0
6734,2171,person,1393.34,438.18,1408.49,477.64,0,1.0
6734,2172,person,1339.17,455.66,1348.02,473.63,0,1.0
6734,2182,person,1328.41,444.58,1339.87,467.78,0,1.0
6734,2171,person,1393.34,438.18,1408.49,477.64,0,1.0
6734,2189,person,798.09,718.9,808.71,741.04,0,1.0
6734,2271,person,822.84,782.5,831.15,804.16,0,1.0
6734,2212,person,753.8,708.85,762.72,732.74,0,1.0
6734,2189,person,798.09,718.9,808.71,741.04,0,1.0
6734,2229,person,706.41,672.59,717.03,699.79,0,1.0
6734,2212,person,753.8,708.85,762.72,732.74,0,1.0
6734,2242,person,768.97,682.48,779.87,705.32,0,1.0
6734,2189,person,798.09,718.9,808.71,741.04,0,1.0
6734,2249,motorcycle,1468.79,588.72,1490.2,611.81,0,1.0
6734,2170,person,1383.03,465.28,1393.49,487.31,0,1.0
6734,2250,motorcycle,898.49,754.02,915.5,779.07,0,1.0
6734,2271,person,822.84,782.5,831.15,804.16,0,1.0
6734,2258,person,832.71,457.46,845.04,487.65,0,1.0
6734,2288,motorcycle,1032.03,546.24,1047.02,573.96,0,1.0
6734,2261,car,359.41,641.3,377.96,659.37,0,1.0
6734,2282,person,402.19,617.51,416.41,644.56,0,1.0
6734,2262,person,682.53,651.37,693.58,679.26,0,1.0
6734,2212,person,753.8,708.85,762.72,732.74,0,1.0
6734,2265,car,503.44,561.91,560.36,611.6,0,1.0
6734,2269,car,485.27,529.79,524.43,565.2,0,1.0
6734,2276,motorcycle,275.77,640.64,301.79,662.08,0,1.0
6734,2261,car,359.41,641.3,377.96,659.37,0,1.0
6734,2280,car,611.65,304.76,642.84,367.89,0,1.0
6734,788,car,608.97,355.24,639.07,418.04,0,1.0
6734,2282,person,402.19,617.51,416.41,644.56,0,1.0
6734,2265,car,503.44,561.91,560.36,611.6,0,1.0
6734,2287,person,567.74,494.98,580.79,523.65,0,1.0
6734,2269,car,485.27,529.79,524.43,565.2,0,1.0
6734,2291,car,828.22,807.48,850.81,832.85,0,1.0
6734,2189,person,798.09,718.9,808.71,741.04,0,1.0
6734,2293,person,596.86,494.45,608.34,518.56,0,1.0
6734,2050,car,601.58,422.61,634.54,470.3,0,1.0
3870,398,car,670.98,610.02,721.58,661.43,0,1.0
3870,1394,person,636.32,656.46,644.39,679.54,0,1.0
3870,758,car,621.84,136.62,647.24,198.38,0,1.0
3870,1300,car,636.37,192.81,658.56,232.19,0,1.0
3870,788,car,608.31,356.32,643.83,418.37,0,1.0
3870,1259,car,654.63,266.19,677.1,306.73,0,1.0
3870,872,car,625.28,52.32,654.36,93.74,0,1.0
3870,758,car,621.84,136.62,647.24,198.38,0,1.0
3870,878,car,602.9,418.2,636.88,458.22,0,1.0
3870,1375,person,564.63,483.66,576.82,509.88,0,1.0
3870,906,car,764.08,239.02,790.58,281.42,0,1.0
3870,1353,car,762.43,293.55,784.54,329.83,0,1.0
3870,1032,car,674.78,135.29,698.68,190.54,0,1.0
3870,872,car,625.28,52.32,654.36,93.74,0,1.0
3870,1059,car,380.92,761.37,414.97,819.33,0,1.0
3870,1274,car,359.35,615.52,373.36,633.01,0,1.0
3870,1085,car,619.22,243.93,643.84,306.64,0,1.0
3870,788,car,608.31,356.32,643.83,418.37,0,1.0
3870,1225,person,1399.52,461.81,1412.83,490.27,0,1.0
3870,1392,person,1448.99,601.25,1464.7,624.22,0,1.0
3870,1244,car,948.97,467.58,987.74,504.39,0,1.0
3870,1337,car,1015.0,480.48,1049.31,511.81,0,1.0
3870,1259,car,654.63,266.19,677.1,306.73,0,1.0
3870,1306,motorcycle,673.26,216.86,686.18,244.83,0,1.0
3870,1273,car,667.0,396.85,687.77,448.73,0,1.0
3870,788,car,608.31,356.32,643.83,418.37,0,1.0
3870,1274,car,359.35,615.52,373.36,633.01,0,1.0
3870,1376,person,422.07,595.19,431.61,613.22,0,1.0
3870,1283,car,616.44,455.21,663.92,505.48,0,1.0
3870,1273,car,667.0,396.85,687.77,448.73,0,1.0
3870,1300,car,636.37,192.81,658.56,232.19,0,1.0
3870,1085,car,619.22,243.93,643.84,306.64,0,1.0
3870,1306,motorcycle,673.26,216.86,686.18,244.83,0,1.0
3870,1032,car,674.78,135.29,698.68,190.54,0,1.0
3870,1345,person,1344.93,476.61,1354.66,495.4,0,1.0
3870,1392,person,1448.99,601.25,1464.7,624.22,0,1.0
3870,1353,car,762.43,293.55,784.54,329.83,0,1.0
3870,1403,motorcycle,840.88,429.49,856.95,455.12,0,1.0
3870,1354,car,716.01,503.02,754.43,541.18,0,1.0
3870,1362,motorcycle,761.01,570.73,774.99,599.76,0,1.0
3870,1376,person,422.07,595.19,431.61,613.22,0,1.0
3870,1375,person,564.63,483.66,576.82,509.88,0,1.0
3870,1385,person,668.11,632.6,676.31,654.74,0,1.0
3870,1394,person,636.32,656.46,644.39,679.54,0,1.0
3870,1397,person,1333.8,460.52,1347.03,488.06,0,1.0
3870,1225,person,1399.52,461.81,1412.83,490.27,0,1.0
3870,1399,person,698.63,591.57,711.57,616.13,0,1.0
3870,1354,car,716.01,503.02,754.43,541.18,0,1.0
3870,1402,car,992.76,590.26,1047.82,646.65,0,1.0
3870,1244,car,948.97,467.58,987.74,504.39,0,1.0
3870,1403,motorcycle,840.88,429.49,856.95,455.12,0,1.0
3870,1244,car,948.97,467.58,987.74,504.39,0,1.0
3870,1405,car,697.07,718.38,725.58,751.2,0,1.0
3870,398,car,670.98,610.02,721.58,661.43,0,1.0
3198,398,car,665.92,608.87,713.03,661.62,0,1.0
3198,1032,car,743.54,481.54,783.29,545.73,0,1.0
3198,758,car,619.89,135.1,647.27,198.62,0,1.0
3198,872,car,625.43,51.65,654.03,95.95,0,1.0
3198,788,car,598.71,370.03,637.2,427.07,0,1.0
3198,1172,car,630.54,324.4,667.09,360.76,0,1.0
3198,878,car,599.91,421.65,631.57,463.14,0,1.0
3198,788,car,598.71,370.03,637.2,427.07,0,1.0
3198,906,car,761.66,240.13,788.17,282.01,0,1.0
3198,982,car,665.78,166.77,696.15,232.59,0,1.0
3198,982,car,665.78,166.77,696.15,232.59,0,1.0
3198,758,car,619.89,135.1,647.27,198.62,0,1.0
3198,998,person,1342.43,477.67,1351.95,494.93,0,1.0
3198,1159,person,1378.3,494.56,1396.71,522.08,0,1.0
3198,1022,person,1330.52,460.44,1344.21,488.53,0,1.0
3198,1159,person,1378.3,494.56,1396.71,522.08,0,1.0
3198,1032,car,743.54,481.54,783.29,545.73,0,1.0
3198,1182,car,793.87,408.64,838.76,462.62,0,1.0
3198,1053,car,1010.06,479.23,1052.86,523.6,0,1.0
3198,1160,person,1063.34,460.44,1072.53,480.83,0,1.0
3198,1059,car,378.45,757.65,412.86,818.77,0,1.0
3198,1180,person,370.63,591.23,386.27,615.87,0,1.0
3198,1084,car,620.36,292.93,651.69,349.72,0,1.0
3198,788,car,598.71,370.03,637.2,427.07,0,1.0
3198,1085,car,618.52,243.35,642.75,282.6,0,1.0
3198,1179,motorcycle,671.61,241.89,682.92,269.79,0,1.0
3198,1091,car,635.11,191.32,656.6,231.35,0,1.0
3198,758,car,619.89,135.1,647.27,198.62,0,1.0
3198,1137,car,1144.89,634.47,1169.69,679.4,0,1.0
3198,1183,person,1059.76,477.74,1068.46,500.48,0,1.0
3198,1140,car,606.12,541.75,626.75,575.88,0,1.0
3198,398,car,665.92,608.87,713.03,661.62,0,1.0
3198,1153,car,677.09,356.08,709.73,434.05,0,1.0
3198,1156,car,675.31,308.52,692.38,340.24,0,1.0
3198,1156,car,675.31,308.52,692.38,340.24,0,1.0
3198,1179,motorcycle,671.61,241.89,682.92,269.79,0,1.0
3198,1179,motorcycle,671.61,241.89,682.92,269.79,0,1.0
3198,982,car,665.78,166.77,696.15,232.59,0,1.0
3198,1183,person,1059.76,477.74,1068.46,500.48,0,1.0
3198,1188,person,1005.02,460.08,1016.0,483.41,0,1.0
3198,1184,car,1121.1,639.58,1149.2,687.42,0,1.0
3198,1183,person,1059.76,477.74,1068.46,500.48,0,1.0
3198,1188,person,1005.02,460.08,1016.0,483.41,0,1.0
3198,1160,person,1063.34,460.44,1072.53,480.83,0,1.0
3198,1193,person,804.17,379.05,820.86,409.62,0,1.0
3198,1182,car,793.87,408.64,838.76,462.62,0,1.0
3198,1194,person,777.09,334.69,788.87,361.73,0,1.0
3198,1193,person,804.17,379.05,820.86,409.62,0,1.0
2119,398,car,669.45,604.76,712.97,659.87,0,1.0
2119,857,motorcycle,638.44,642.4,657.82,663.74,0,1.0
2119,758,car,621.39,136.95,646.51,199.16,0,1.0
2119,786,person,586.07,206.33,595.15,230.83,0,1.0
2119,787,car,595.55,420.4,632.75,488.68,0,1.0
2119,788,car,600.36,368.44,638.11,412.1,0,1.0
2119,791,person,667.01,560.18,679.85,583.92,0,1.0
2119,398,car,669.45,604.76,712.97,659.87,0,1.0
2119,794,car,724.05,445.89,749.33,492.42,0,1.0
2119,853,car,766.68,562.02,792.4,591.51,0,1.0
2119,803,car,1157.99,957.12,1303.9,1079.68,0,1.0
2119,832,person,1331.43,846.34,1343.11,869.62,0,1.0
2119,808,motorcycle,765.49,629.53,782.92,648.88,0,1.0
2119,812,person,755.64,668.47,770.77,692.96,0,1.0
2119,823,car,834.06,677.76,864.52,725.41,0,1.0
2119,834,person,852.71,648.82,865.45,673.71,0,1.0
2119,829,motorcycle,706.7,480.19,719.55,504.67,0,1.0
2119,787,car,595.55,420.4,632.75,488.68,0,1.0
2119,834,person,852.71,648.82,865.45,673.71,0,1.0
2119,808,motorcycle,765.49,629.53,782.92,648.88,0,1.0
2119,848,person,1342.61,479.37,1353.78,497.66,0,1.0
2119,849,motorcycle,1465.64,620.59,1488.26,643.35,0,1.0
2119,850,car,979.63,617.81,1011.63,642.63,0,1.0
2119,855,car,971.9,528.18,1001.84,558.3,0,1.0
2119,853,car,766.68,562.02,792.4,591.51,0,1.0
2119,829,motorcycle,706.7,480.19,719.55,504.67,0,1.0
2119,854,car,619.65,243.7,641.83,281.83,0,1.0
2119,788,car,600.36,368.44,638.11,412.1,0,1.0
2119,857,motorcycle,638.44,642.4,657.82,663.74,0,1.0
2119,791,person,667.01,560.18,679.85,583.92,0,1.0
2119,858,person,962.42,452.47,974.29,478.22,0,1.0
2119,855,car,971.9,528.18,1001.84,558.3,0,1.0
2119,859,person,987.28,488.1,998.87,513.17,0,1.0
2119,858,person,962.42,452.47,974.29,478.22,0,1.0
5269,788,car,608.59,355.81,637.83,396.37,0,1.0
5269,1700,car,599.28,428.44,629.12,468.76,0,1.0
5269,1059,car,391.31,786.16,427.07,845.43,0,1.0
5269,1846,motorcycle,404.33,646.06,427.85,660.92,0,1.0
5269,1507,car,615.12,608.14,659.38,638.43,0,1.0
5269,1821,car,675.61,620.56,717.89,657.76,0,1.0
5269,1587,car,1121.51,686.47,1150.25,744.53,0,1.0
5269,1854,motorcycle,931.37,757.08,948.69,786.22,0,1.0
5269,1601,person,1392.9,438.89,1405.43,469.39,0,1.0
5269,1615,person,1329.05,441.68,1340.67,469.23,0,1.0
5269,1613,car,754.2,227.31,775.39,265.74,0,1.0
5269,1663,car,611.15,306.4,641.38,361.53,0,1.0
5269,1622,car,717.51,617.5,759.22,673.64,0,1.0
5269,1844,motorcycle,753.35,587.29,770.32,610.78,0,1.0
5269,1663,car,611.15,306.4,641.38,361.53,0,1.0
5269,788,car,608.59,355.81,637.83,396.37,0,1.0
5269,1700,car,599.28,428.44,629.12,468.76,0,1.0
5269,1507,car,615.12,608.14,659.38,638.43,0,1.0
5269,1778,car,775.06,687.39,818.55,733.56,0,1.0
5269,1854,motorcycle,931.37,757.08,948.69,786.22,0,1.0
5269,1811,person,1470.7,435.41,1484.31,471.25,0,1.0
5269,1601,person,1392.9,438.89,1405.43,469.39,0,1.0
5269,1819,car,619.93,200.73,642.86,242.96,0,1.0
5269,1613,car,754.2,227.31,775.39,265.74,0,1.0
5269,1826,motorcycle,938.67,514.24,961.46,536.53,0,1.0
5269,1855,car,957.09,469.74,994.66,506.54,0,1.0
5269,1841,motorcycle,971.17,508.7,992.99,529.97,0,1.0
5269,1852,car,1010.88,476.88,1048.95,512.45,0,1.0
5269,1848,person,917.0,870.72,924.35,891.46,0,1.0
5269,1854,motorcycle,931.37,757.08,948.69,786.22,0,1.0
5269,1850,person,943.33,884.48,952.88,903.91,0,1.0
5269,1854,motorcycle,931.37,757.08,948.69,786.22,0,1.0
5269,1855,car,957.09,469.74,994.66,506.54,0,1.0
5269,1852,car,1010.88,476.88,1048.95,512.45,0,1.0
4523,398,car,675.22,623.72,721.44,674.7,0,1.0
4523,1507,car,620.01,607.6,661.86,638.09,0,1.0
4523,758,car,601.91,152.17,627.93,215.95,0,1.0
4523,872,car,605.55,68.07,632.25,114.5,0,1.0
4523,788,car,601.79,373.93,635.82,422.13,0,1.0
4523,878,car,600.68,430.39,631.36,492.39,0,1.0
4523,878,car,600.68,430.39,631.36,492.39,0,1.0
4523,1526,motorcycle,678.19,489.16,693.69,515.58,0,1.0
4523,906,car,736.84,372.99,766.12,426.91,0,1.0
4523,1634,person,796.08,443.39,808.82,468.6,0,1.0
4523,1085,car,602.23,261.06,630.84,322.33,0,1.0
4523,1409,car,612.21,307.15,643.73,373.25,0,1.0
4523,1259,car,622.77,202.12,644.73,241.79,0,1.0
4523,1085,car,602.23,261.06,630.84,322.33,0,1.0
4523,1283,car,669.34,295.29,696.92,350.74,0,1.0
4523,1085,car,602.23,261.06,630.84,322.33,0,1.0
4523,1337,car,1011.39,477.78,1051.02,513.23,0,1.0
4523,1450,car,1105.58,499.22,1172.94,541.79,0,1.0
4523,1409,car,612.21,307.15,643.73,373.25,0,1.0
4523,1626,car,659.05,347.21,678.78,401.59,0,1.0
4523,1440,car,660.33,187.34,679.29,236.54,0,1.0
4523,758,car,601.91,152.17,627.93,215.95,0,1.0
4523,1450,car,1105.58,499.22,1172.94,541.79,0,1.0
4523,1585,car,1132.14,631.41,1156.52,678.39,0,1.0
4523,1491,car,727.77,509.76,763.07,568.59,0,1.0
4523,1634,person,796.08,443.39,808.82,468.6,0,1.0
4523,1518,car,802.66,380.04,834.71,426.04,0,1.0
4523,1634,person,796.08,443.39,808.82,468.6,0,1.0
4523,1526,motorcycle,678.19,489.16,693.69,515.58,0,1.0
4523,1491,car,727.77,509.76,763.07,568.59,0,1.0
4523,1543,car,959.53,470.97,997.14,508.33,0,1.0
4523,1604,person,1012.53,457.49,1021.6,480.66,0,1.0
4523,1589,car,1102.07,656.8,1134.32,703.77,0,1.0
4523,1618,motorcycle,1040.53,538.17,1060.88,565.84,0,1.0
4523,1596,motorcycle,616.76,557.57,636.76,582.69,0,1.0
4523,1507,car,620.01,607.6,661.86,638.09,0,1.0
4523,1597,car,993.22,532.92,1025.8,580.17,0,1.0
4523,1618,motorcycle,1040.53,538.17,1060.88,565.84,0,1.0
4523,1601,person,1396.26,439.95,1408.46,468.59,0,1.0
4523,1615,person,1331.76,441.98,1343.01,469.23,0,1.0
4523,1604,person,1012.53,457.49,1021.6,480.66,0,1.0
4523,1618,motorcycle,1040.53,538.17,1060.88,565.84,0,1.0
4523,1607,car,1415.83,824.58,1442.77,870.69,0,1.0
4523,1632,car,1476.36,831.35,1504.31,870.38,0,1.0
4523,1613,car,755.34,222.85,780.0,266.16,0,1.0
4523,1518,car,802.66,380.04,834.71,426.04,0,1.0
4523,1618,motorcycle,1040.53,538.17,1060.88,565.84,0,1.0
4523,1450,car,1105.58,499.22,1172.94,541.79,0,1.0
4523,1619,motorcycle,1426.28,501.59,1448.07,516.53,0,1.0
4523,1601,person,1396.26,439.95,1408.46,468.59,0,1.0
4523,1622,car,758.46,643.83,802.88,689.58,0,1.0
4523,398,car,675.22,623.72,721.44,674.7,0,1.0
4523,1626,car,659.05,347.21,678.78,401.59,0,1.0
4523,1283,car,669.34,295.29,696.92,350.74,0,1.0
4523,1630,car,688.61,359.25,715.43,410.92,0,1.0
4523,1283,car,669.34,295.29,696.92,350.74,0,1.0
4523,1635,person,208.04,616.77,223.34,640.19,0,1.0
4523,1636,car,328.96,536.52,382.58,564.84,0,1.0
4523,1637,car,645.78,67.74,660.9,97.74,0,1.0
4523,758,car,601.91,152.17,627.93,215.95,0,1.0
4523,1638,car,653.55,719.21,700.46,780.41,0,1.0
4523,398,car,675.22,623.72,721.44,674.7,0,1.0
887,164,car,652.69,78.37,684.89,136.89,0,1.0
887,358,car,643.74,178.26,669.21,239.91,0,1.0
887,165,car,643.88,38.42,672.74,78.1,0,1.0
887,164,car,652.69,78.37,684.89,136.89,0,1.0
887,225,motorcycle,387.26,595.19,411.16,610.77,0,1.0
887,227,car,340.14,589.45,360.6,606.91,0,1.0
887,227,car,340.14,589.45,360.6,606.91,0,1.0
887,376,car,375.58,553.06,413.98,608.86,0,1.0
887,271,motorcycle,318.82,582.58,360.68,607.59,0,1.0
887,225,motorcycle,387.26,595.19,411.16,610.77,0,1.0
887,272,car,836.85,796.0,871.33,842.62,0,1.0
887,370,person,813.58,772.31,824.33,802.75,0,1.0
887,277,car,825.54,648.13,871.61,707.73,0,1.0
887,286,car,780.19,587.07,814.62,630.98,0,1.0
887,290,car,516.21,482.06,588.0,529.02,0,1.0
887,337,person,622.07,544.89,632.14,567.13,0,1.0
887,297,car,611.06,470.64,661.26,515.68,0,1.0
887,372,car,635.9,384.67,660.41,444.25,0,1.0
887,307,car,650.96,647.81,667.61,679.03,0,1.0
887,366,car,727.51,599.09,749.84,620.36,0,1.0
887,331,car,1001.8,614.15,1046.19,653.5,0,1.0
887,356,car,964.37,625.33,989.0,672.67,0,1.0
887,338,person,670.77,649.92,681.38,672.08,0,1.0
887,374,car,632.53,550.64,653.69,575.39,0,1.0
887,350,person,627.32,448.55,638.39,470.96,0,1.0
887,290,car,516.21,482.06,588.0,529.02,0,1.0
887,355,motorcycle,943.56,654.54,960.12,687.41,0,1.0
887,378,car,877.45,739.79,916.93,794.79,0,1.0
887,358,car,643.74,178.26,669.21,239.91,0,1.0
887,363,person,614.27,216.25,625.33,241.83,0,1.0
887,360,car,750.69,248.71,777.86,304.14,0,1.0
887,367,car,687.96,284.95,713.93,309.36,0,1.0
887,363,person,614.27,216.25,625.33,241.83,0,1.0
887,367,car,687.96,284.95,713.93,309.36,0,1.0
887,365,person,633.2,214.05,643.43,230.16,0,1.0
887,367,car,687.96,284.95,713.93,309.36,0,1.0
887,366,car,727.51,599.09,749.84,620.36,0,1.0
887,338,person,670.77,649.92,681.38,672.08,0,1.0
887,369,car,753.4,612.28,770.7,644.97,0,1.0
887,286,car,780.19,587.07,814.62,630.98,0,1.0
887,372,car,635.9,384.67,660.41,444.25,0,1.0
887,350,person,627.32,448.55,638.39,470.96,0,1.0
887,374,car,632.53,550.64,653.69,575.39,0,1.0
887,290,car,516.21,482.06,588.0,529.02,0,1.0
1460,372,car,634.8,393.65,659.6,451.87,0,1.0
1460,520,car,603.28,360.84,640.44,398.92,0,1.0
1460,375,car,685.58,328.33,722.41,392.58,0,1.0
1460,520,car,603.28,360.84,640.44,398.92,0,1.0
1460,396,car,623.73,239.39,645.61,276.19,0,1.0
1460,520,car,603.28,360.84,640.44,398.92,0,1.0
1460,398,car,664.56,600.49,709.44,657.51,0,1.0
1460,616,person,679.66,526.55,689.69,550.49,0,1.0
1460,420,car,576.01,572.44,620.33,610.43,0,1.0
1460,615,person,582.09,532.54,591.78,554.11,0,1.0
1460,520,car,603.28,360.84,640.44,398.92,0,1.0
1460,599,car,599.53,417.39,632.35,457.52,0,1.0
1460,563,car,634.85,47.9,660.91,90.69,0,1.0
1460,601,person,597.38,215.61,608.27,238.74,0,1.0
1460,565,car,974.42,608.02,1005.68,632.64,0,1.0
1460,609,motorcycle,983.37,521.75,994.74,546.55,0,1.0
1460,591,person,815.93,770.59,830.29,799.24,0,1.0
1460,623,car,896.08,726.95,923.99,774.81,0,1.0
1460,593,person,795.93,761.02,805.88,783.48,0,1.0
1460,604,car,823.71,673.6,856.59,718.97,0,1.0
1460,601,person,597.38,215.61,608.27,238.74,0,1.0
1460,396,car,623.73,239.39,645.61,276.19,0,1.0
1460,604,car,823.71,673.6,856.59,718.97,0,1.0
1460,624,car,825.02,611.19,861.69,654.96,0,1.0
1460,608,car,663.56,25.56,686.96,85.84,0,1.0
1460,601,person,597.38,215.61,608.27,238.74,0,1.0
1460,610,person,265.72,584.7,284.25,610.29,0,1.0
1460,611,person,315.03,450.45,328.12,475.21,0,1.0
1460,615,person,582.09,532.54,591.78,554.11,0,1.0
1460,599,car,599.53,417.39,632.35,457.52,0,1.0
1460,618,person,919.15,443.92,930.04,466.42,0,1.0
1460,621,car,759.54,544.54,787.55,595.78,0,1.0
1460,621,car,759.54,544.54,787.55,595.78,0,1.0
1460,616,person,679.66,526.55,689.69,550.49,0,1.0
1460,623,car,896.08,726.95,923.99,774.81,0,1.0
1460,604,car,823.71,673.6,856.59,718.97,0,1.0
1460,624,car,825.02,611.19,861.69,654.96,0,1.0
1460,621,car,759.54,544.54,787.55,595.78,0,1.0
1460,625,person,920.05,615.88,934.03,644.42,0,1.0
1460,565,car,974.42,608.02,1005.68,632.64,0,1.0
2421,398,car,669.26,611.63,712.19,662.07,0,1.0
2421,876,car,716.93,518.51,743.6,561.31,0,1.0
2421,758,car,620.23,133.93,645.42,178.51,0,1.0
